IATA,City,Latitude,Longitude
RWL,Rawlins,41.80559921,-107.1999969
CDW,Caldwell,40.875198364300005,-74.2814025879
AIZ,Kaiser Lake Ozark,38.0960006714,-92.54949951170002
L35,Big Bear,34.2637778,-116.8560278
\N,Los Angeles,34.056111,-118.234167
TVI,Thomasville,30.901599884033,-83.881301879883
HSH,Henderson,35.9728012085,-115.134002686
TMA,Tifton,31.4290008545,-83.4885025024
\N,Savannah,32.08558,-81.097559
\N,CHARLESTON,32.781081,-79.92364
\N,NEW YORK,40.767681,-73.999107
DVT,Phoenix ,33.6883010864,-112.083000183
FRG,Farmingdale,40.7288017273,-73.4133987427
\N,Seattle,47.5985,-122.3299
\N,Hondo,29.35950088501,-99.176696777344
\N,Milwaukee,42.940556,-87.924722
\N,Springfield,39.8023,-89.6515
\N,St. Louis,38.6241,-90.2056
\N,Camarillo,34.2164,-119.0335
\N,Seattle,47.6005,-122.3388
\N,Bremerton,47.5619,-122.625
MCL,McKinley Park,63.7326011658,-148.910995483
\N,Anchorage,61.186946,-149.965442
PPC,Prospect Creek,66.814102172852,-150.64399719238
HCC,Hudson NY,42.2913,-73.7103
HLG,Wheeling,40.1749992371,-80.6463012695
\N,Fitzgerald,31.68370056152344,-83.27050018310547
40J,Perry,30.0692778,-83.5805833
70J,Cairo,30.8879767,-84.1547353
RKP,Rockport,28.0867996216,-97.0446014404
\N,Cordele,31.98880005,-83.77390289
\N,Ormond Beach,29.300600051879883,-81.11360168457031
TTD,Troutdale,45.54940032959,-122.40100097656
HIO,Hillsboro,45.540401,-122.949997
\N,New York,40.71260070800781,-73.99960327148438
24J,Live Oak,30.300125,-83.0246944
\N,Bend,44.09479904,-121.2009964
\N,Christmas Valley,43.23649978637695,-120.66600036621094
BNO,Burns,43.5918998718,-118.955001831
PRZ,Prineville,44.286998748779,-120.90399932861
RBL,Red Bluff,40.1506996155,-122.251998901
NOT,Novato,38.143600463867,-122.55599975586
LKV,Lakeview,42.1610984802,-120.399002075
OTK,Tillamook,45.4182014465,-123.814002991
ONO,Ontario,44.020500183105,-117.01399993896
DLS,The Dalles,45.6184997559,-121.166999817
GAI,Gaithersburg,39.1683006287,-77.1660003662
\N,Cincinnati,39.109961,-84.537074
\N,Cleveland,41.50225,-81.62233
\N,Charelvoix,45.3047981262207,-85.2748031616211
2J9,Quincy,30.5978708,-84.557425
MGR,Moultrie,31.0849167,-83.80325
RCE,Roche Harbor,48.608056,-123.159722
BYW,Blakely Island,48.56025,-122.80243
RSJ,Rosario,48.645556,-122.868056
WSX,Westsound,48.617778,-122.952778
FBS,Friday Harbor,48.537222,-123.009722
L06,Death Valley National Park,36.273,-116.515
\N,Flagler,29.4674,-81.206299
MVL,Morrisville,44.53459930419999,-72.6139984131
RBD,Dallas,32.6809005737,-96.8682022095
6Y8,Beaver Island,45.721111,-85.520278
WST,Washington County,41.3496017456,-71.8033981323
BID,Block Island,41.1680984497,-71.577796936
\N,Atmautluak,60.866667,-162.273056
\N,Atmautluak,60.866667,-162.273056
369,Atmautluak,60.866667,-162.273056
NME,Nightmute,60.471000671387,-164.70100402832
OOK,Toksook Bay,60.54140091,-165.0870056
TNK,Tununak,60.575556,-165.271667
GNU,Goodnews Bay,59.1175,-161.5775
WWT,Newtok,60.939167,-164.641111
BGE,Bainbridge,30.9715004,-84.63739777
\N,Silver Springs,39.40299987792969,-119.2509994506836
WHP,Los Angeles,34.2593002319,-118.413002014
MAE,Madera,36.9886016846,-120.111999512
U76,Mountain Home,43.1316111,-115.7305671
19A,Jefferson,34.1758638,-83.5615972
AAF,Apalachicola,29.72750092,-85.02749634
SGJ,St. Augustine,29.95925,-81.3397222
\N,Douglas,31.47669982910156,-82.8604965209961
FPR,Fort Pierce,27.49510002,-80.36830139
\N,Taunton,41.8744010925293,-71.0166015625
PYM,Plymouth,41.909,-70.728798
NCO,North Kingstown,41.597099304199,-71.412101745605
1B9,Mansfield,42.0001331,-71.1967714
OWD,Norwood,42.1904983521,-71.1728973389
BAF,Westfield,42.157799,-72.715599
\N,Willimantic,41.74399948120117,-72.1802978515625
MGJ,Montgomery,41.50999832,-74.26460266
HAR,Harrisburg,40.2170982361,-76.85150146480001
\N,Marshfield,42.09830093383789,-70.67220306396484
DXR,Danbury,41.3714981079,-73.48220062259999
ASH,Nashua,42.7817001343,-71.51480102539999
LWM,Lawrence,42.7172012329,-71.1233978271
OXC,Oxford,41.47859954834,-73.135200500488
\N,Fitchburg,42.55410003662109,-71.75900268554688
\N,Villa Rica,33.7565002441,-84.88469696039999
\N,Cartersville,34.12310028076172,-84.84870147705078
\N,Centre,34.089977,-85.610069
RMG,Rome,34.3506011963,-85.15799713130001
GAD,Gadsden,33.972599,-86.088996
\N,Knoxville,35.96390151977539,-83.8739013671875
WDR,Winder,33.98289871,-83.66739655
\N,Sylvania,32.645301818847656,-81.59709930419922
DNN,Dalton,34.72290039,-84.87020111
\N,Carrollton,33.63100051879883,-85.1520004272461
4A9,Fort Payne,34.4736944,-85.7213889
LGC,LaGrange,33.0089,-85.072601
\N,Milledgeville,33.154202,-83.240701
4A4,Cedartown,34.0186944,-85.1464722
PIM,Pine Mountain,32.8406982422,-84.8824005127
\N,Atlanta,33.3572998046875,-84.5718002319336
9A1,Covington,33.6323083,-83.8474472
GVL,Gainesville,34.27259827,-83.8302002
\N,Canton,34.3122175,-84.4221556
54J,DeFuniak Springs,30.7311111,-86.1537778
9A5,LaFayette,34.6884792,-85.2903319
PHD,New Philadelpha,40.470901489258,-81.419700622559
\N,Darlington,34.449401,-79.890098
HHH,Hilton Head Island,32.2243995667,-80.6975021362
49A,Ellijay,34.6282222,-84.5265833
0A9,Elizabethton,36.3712222,-82.1734167
06A,Tuskegee,32.4605722,-85.6800278
DNL,Augusta,33.4664993286,-82.0393981934
MRN,Morganton,35.820202,-81.611397
PVL,Pikeville,37.5617981,-82.56639862
\N,Locust Grove,33.365699768066406,-84.16519927978516
TOC,Toccoa,34.59379959,-83.29579926
VDF,Tampa,28.0139772,-82.3452778
AFW,Fort Worth,32.9875984192,-97.3188018799
\N,East Troy,42.79719924926758,-88.37259674072266
MYF,San Diego,32.4759,117.759
LWC,Lawrence,39.01119995,-95.21659851
\N,Wellington,37.32360076904297,-97.38829803466795
6A2,Griffin,33.2269722,-84.2749444
PPM,Pompano Beach,26.247100830078,-80.111099243164
\N,Washington DC,38.90339,-77.00583
\N,Alabaster,33.17699814,-86.78279877
\N,Carefree,33.81809997558594,-111.89800262451172
\N,Indianapolis,39.93519974,-86.04499817
LOZ,London,37.0821990967,-84.08489990230001
\N,Baltimore,39.2837181,-76.621634
FBG,Fredericksburg,35.13180161,-78.93669891
\N,Buffalo,42.883512,-78.87205
\N,Seattle,47.5985,-122.3299
\N,Palatka,29.649178,-81.640456
RAC,Racine,42.7606010437,-87.8152008057
\N,Redlands,34.08530044555664,-117.14600372314452
49X,Chemehuevi Valley,34.528889,-114.431971
\N,Riverside,33.98970031738281,-117.41100311279295
TIW,Tacoma,47.26789856,-122.5780029
X39,Tampa,28.221278,-82.374555
\N,COOKSON,35.705541,-94.933605
GUF,Gulf Shores,30.29050064,-87.67179871
\N,Annapolis,38.972944,-76.501158
HZL,Hazleton,40.9868011475,-75.9949035645
CBE,Cumberland,39.615398407,-78.7609024048
\N,Key West,24.648799896240234,-81.57980346679688
LNR,Lone Rock,43.2117004395,-90.181602478
\N,Phillips,45.70899963378906,-90.40249633789062
\N,Monroe,42.61489868164063,-89.59040069580078
JOT,Joliet,41.51779938,-88.17549896
VYS,Peru,41.351898,-89.153099
JXN,Jackson,42.2597999573,-84.45939636230001
\N,Connellsville,39.95920181,-79.65709686
\N,Bedford,40.08530045,-78.5121994
BBX,Philadelphia,40.1375007629,-75.2650985718
OBE,Okeechobee,27.2628002167,-80.8498001099
SEF,Sebring,27.45639992,-81.3423996
AVO,Avon Park,27.59119987,-81.52780151
GIF,Winter Haven,28.062901,-81.753304
ZPH,Zephyrhills,28.2282009125,-82.15589904790001
OCF,Ocala,29.17259979,-82.22419739
\N,Jesup,31.55400085,-81.88249969
\N,Madison,33.6120986938,-83.46040344240001
\N,Newnan,33.31159973144531,-84.7697982788086
\N,Thomson,33.52970123,-82.51650238
AIK,Aiken,33.649399,-81.684998
CDN,Camden,34.2835998535,-80.56490325930001
LBT,Lumberton,34.6099014282,-79.05940246579999
3J1,Ridgeland,32.4934167,-80.99175
SOP,Pinehurst-Southern Pines,35.23740005,-79.3911972
\N,Rockingham,34.8913,-79.759598
99N,Bamberg,33.3045278,-81.1084167
93C,Richland Center,43.2833575,-90.2982819
Y51,Viroqua,43.5793603,-90.8964742
\N,Baraboo,43.52270126,-89.77020264
7A4,Apple River,42.4664444,-90.1693889
SVH,Statesville,35.765300750732,-80.953903198242
C89,Sturtevant,42.70325,-87.9589722
\N,Burlington,42.69070053100586,-88.30460357666016
N53,East Stroudsburg,41.0358717,-75.1606789
70N,Sterling,41.3473569,-75.4158972
06N,Middletown,41.431912,-74.3915611
LHV,Lock Haven,41.13560104,-77.42230225
29D,Grove City,41.1460278,-80.16775
04G,Youngstown,41.1304722,-80.6195833
3G3,Wadsworth,41.0031572,-81.7564401
3G4,Ashland,40.9029722,-82.2556389
4G0,Monroeville,40.4526389,-79.7749167
\N,Zelienople,40.80160141,-80.16069794
2G9,Somerset,40.0388708,-79.0149951
4G4,Youngstown,40.9617953,-80.6773264
41N,Braceville,41.2111675,-80.9692572
\N,Lorain-Elyria,41.34429932,-82.17759705
7D9,Geneva,41.7778322,-80.9039797
BKL,Cleveland,41.51750183105469,-81.68329620361328
DKK,Dunkirk,42.49330139,-79.27200317
4G2,Hamburg,42.7008925,-78.9147569
N87,Trenton,40.2139444,-74.6017778
LLY,Mount Holly,39.9429016113,-74.845703125
7N7,Pedricktown,39.7355633,-75.3977211
LDJ,Linden,40.617401123,-74.2445983887
O03,Morgantown,40.1570414,-75.8704892
0W3,Churchville,39.5668378,-76.2024028
ANQ,Angola,41.639702,-85.083504
C65,Plymouth,41.3651307,-86.3002574
\N,Warsaw,41.27470016479492,-85.84010314941406
\N,Van Wert,40.86470031738281,-84.6093978881836
17G,Bucyrus,40.7815556,-82.9748056
X07,Lake Wales,27.8938056,-81.6203889
\N,Marshall,42.25120162963867,-84.95549774169922
\N,Batavia,43.03170013,-78.16760254
0G7,Seneca Falls,42.8835647,-76.7812318
N69,Stormville,41.5769708,-73.7323514
4B8,Plainville,41.6893333,-72.8646944
0G6,Bryan,41.4673056,-84.5067778
CLW,Clearwater,27.9766998291,-82.7586975098
X49,Lakeland,27.9333581,-82.0439739
NYC,New York,40.714167,-74.005833
CHI,Chicago,41.883611,-87.631667
CGX,Chicago,41.85879898071289,-87.60790252685547
WAS,Washington,38.889444,-77.035278
\N,Jasper,34.453399658203125,-84.4573974609375
CRE,North Myrtle Beach,33.8116989136,-78.72389984130001
\N,Lansing,41.5349006652832,-87.52950286865234
Y72,Tomah,43.9762222,-90.4806111
\N,Ramona,33.0392,-116.915001
\N,Coldwater,41.9333992,-85.05259705
WBW,Wilkes-Barre,41.2971992493,-75.8511962891
LNN,Willoughby,41.6839981079,-81.3897018433
FFT,Frankfort,38.18249893,-84.90470123
LEW,Lewiston,44.048500061,-70.2835006714
6S2,Florence,43.9828168,-124.1113687
1A3,Copperhead,35.0158056,-84.3468333
NBU,Glenview,42.090556,-87.8225
\N,Tomah,43.97499847,-90.48349762
MRK,Marco Island Airport,25.995001,-81.672501
DRE,Drummond Island,46.0093002319,-83.74389648440001
8M8,Lewiston,44.8065278,-84.2761944
GDW,Gladwin,43.9706001282,-84.47499847410002
24C,Lowell,42.95392,-85.3439058
\N,South Haven,42.351200103759766,-86.25569915771484
06C,Schaumburg,41.9893408,-88.1012428
MFI,Marshfield,44.6369018555,-90.1893005371
ISW,Wisconsin Rapids,44.3602981567,-89.83899688720001
CWI,Clinton,41.8311004639,-90.3291015625
BVY,Beverly,42.5842018127,-70.91649627689999
O27,Oakdale,37.7563333,-120.8001944
POF,Poplar Bluff,36.773899078369,-90.324897766113
\N,Somerville,40.6259994506836,-74.67019653320312
\N,Eastport,44.910099029541016,-67.01270294189453
EOK,Keokuk,40.4598999023,-91.4284973145
ME5,Swans Island,44.1653889,-68.4281667
STP,St. Paul,44.93450164794922,-93.05999755859376
E51,Bagdad,34.5958528,-113.170195
\N,Oconomowoc,43.13890075683594,-88.47229766845703
E55,Gualala,38.8016111,-123.5306389
1G3,Kent,41.1513889,-81.4151111
HAO,Hamilton,39.3638000488,-84.5220031738
ZRA,Atlantic City NJ,39.3665,-74.442
ZSF,Springfield MA,42.106,-72.593054
XZK,Amherst MA,42.375,-72.511389
\N,Cape May NJ,38.9696286,-74.960918
\N,Lewes DE,38.781655,-75.119534
\N,Bar Harbor ME,44.39917,-68.225
\N,St. Ignace MI,45.866405,-84.720254
\N,Mackinac Island MI,45.848801,-84.615927
FLD,Fond du Lac,43.7711982727,-88.48840332030001
\N,Waupaca,44.33330154,-89.01979828
STE,Stevens Point,44.5452003479,-89.530296325684
\N,Newberry,46.31119918823242,-85.4572982788086
25D,Forest Lake,45.2477456,-92.9943853
GQQ,Galion,40.7533988953,-82.7238006592
CKV,Clarksville,36.6218986511,-87.4150009155
LPC,Lompoc,34.665599823,-120.468002319
CTH,Coatesville,39.97900009,-75.8655014
LKP,Lake Placid,44.2644996643,-73.96189880370001
NY9,Long Lake,43.9750617,-74.42044
WIH,Wishram,45.6576,-120.9664
AOH,Lima,40.706902,-84.026703
SSI,Brunswick,31.15180016,-81.39129639
BFP,Beaver Falls,40.7724990845,-80.39140319820001
F57,Winterhaven,28.0575,-81.7628056
GGE,Georgetown,33.3116989136,-79.3196029663
HDI,Cleveland,35.22010040283203,-84.8323974609375
2A0,Dayton,35.48625,-84.9310833
2G2,Steubenville,40.3602179,-80.7008742
RNT,Renton,47.4930992126,-122.216003418
POC,La Verne,34.091598510742,-117.78199768066
09J,Jekyll Island,31.0744722,-81.4277778
CDK,Cedar Key,29.1342222,-83.0504722
CTY,Cross City,29.6354999542,-83.10479736330001
CEU,Clemson,34.6719017,-82.8864975
36U,Heber,40.4818056,-111.4288056
BEC,Wichita,37.6944999695,-97.21499633790002
47A,Canton,34.3122175,-84.4221556
55J,Fernandina Beach,30.6118333,-81.4611944
\N,Calhoun,34.45539856,-84.93920135
\N,Cornelia,34.49990082,-83.55670166
\N,Georgetown,30.678800582885746,-97.6793975830078
\N,Rhinebeck,41.9715004,-73.86289978
SNY,Sidney,41.10129929,-102.9850006
\N,Luray,38.666944,-78.500556
W13,Waynesboro,38.076944,-78.944167
JRF,Kapolei,21.3074,-158.070009
\N,Sausalito,37.87856,-122.512742
ECA,East Tawas,44.312801,-83.422302
\N,Huntsville,34.8614006,-86.55750275
\N,Leesburg,39.077999,-77.557503
\N,Anoka,45.145,-93.211401
\N,Williamson,43.234699,-77.121
CLC,Clear Lake City,29.5569,-95.137497
WBU,Boulder,40.0393981934,-105.225997925
PAO,Palo Alto,37.461101532,-122.114997864
MSC,Mesa,33.4608001709,-111.727996826
\N,Cooldige,32.9359016418457,-111.427001953125
\N,Cottonwood,34.7299995422,-112.035003662
\N,Phoenix,32.990806,-111.918528
\N,Wickenburg,33.96889877,-112.7990036
PTK,Pontiac,42.665500640869,-83.420097351074
EEN,Keene,42.898399353027344,-72.27079772949219
\N,Glasgow,48.42110061645508,-106.52799987792967
\N,Albany,42.641389,-73.741111
\N,Tacoma,47.242733,-122.42041
\N,Orlando,28.5259,-81.3813
\N,Healy,63.7306,-148.913733333333
EQY,Charlotte,35.01833,-80.62001
IOW,Iowa City,41.6391983032,-91.5465011597
\N,Windom,43.91339874267578,-95.1093978881836
\N,Longview,44.66170120239258,-119.6520004272461
ANP,Annapolis,38.942902,-76.568398
PEQ,Pecos,31.382400512695,-103.51100158691
HBG,Hattiesburg,31.26479912,-89.25279999
YKN,Yankton,42.916698455811,-97.385902404785
SES,Selma Alabama,32.4404,-86.9522
1C9,Hollister,54.013333333333335,-124.76833333333332
HWD,Hayward,37.659198761,-122.122001648
\N,Pittsburgh,40.4406,-79.9961
\N,Raton,36.9033,-104.4386
ARB,Ann Arbor,42.2229995728,-83.74559783939999
\N,Fairbanks,64.5109,-147.4445
\N,Denali,63.43083,-150.31111
\N,Talkeetna,62.18934,-150.06177
\N,Anchorage,61.1318,-149.5326
\N,Whittier,60.774174,-148.677649
ZTY,Boston,42.3478,-71.075
\N,Niagara Falls,43.1135,-79.0318
\N,Hampton,33.389099,-84.332397
\N,Denver,39.779255,-104.88184
NGZ,Alameda,37.78889846801758,-122.31999969482422
\N,Buffalo,42.8783,-78.8738
ZWI,Wilmington,39.736667,-75.551667
\N,Elkhart,41.719444,-86.003333
\N,Salt Lake City,-17.91360092163086,-64.5177993774414
\N,San Diego,32.903,-117.225
\N,San Diego,32.716944,-117.168611
IMM,Immokalee ,26.43320084,-81.40100098
\N,Cambria,35.60770034790039,-121.11000061035156
\N,Brevard County,28.4113919,-80.6081066
ZRZ,New Carrollton,38.948,-76.8719
\N,Walkersville,39.48618333333334,-77.35475
\N,Seattle,47.613801,-122.354019
PTB,Petersburg,37.183799743652,-77.507400512695
SBM,Sheboygan,43.76959991,-87.85140228
3D2,Ephraim,45.1354167,-87.1879444
\N,Frederick,39.4449,-77.4012
MZJ,Marana,32.5106010437,-111.32800293
\N,Glendale,33.52690124511719,-112.29499816894533
SAD,Safford,32.85480118,-109.6350021
\N,Dania Beach,26.061933,-80.16565
\N,Deerfield Beach,26.316944,-80.122222
SIK,Sikeston,36.898899078369,-89.561798095703
L52,Oceano,35.10147222,-120.62236111
GFL,Queensbury,43.3412017822,-73.6102981567
\N,Ballston Spa,43.05130005,-73.86119843
K27,Mechanicville,42.893133,-73.66845
\N,Crystal River,28.867300033569336,-82.57129669189453
MTN,Baltimore,39.325699,-76.413803
\N,Lincoln,38.90919876098633,-121.35099792480467
\N,Fostoria,41.19079971,-83.39450073
FRY,Fryeburg,43.9911003113,-70.9478988647
\N,Placida,26.85449981689453,-82.2511978149414
NEW,New Orleans,30.042400360107,-90.028297424316
COE,Coeur d'Alene,47.77429962,-116.8199997
BMT,Beaumont,30.0706996918,-94.21579742430002
DNV,Danville,40.19919968,-87.59590149
\N,Dearborn,42.312222,-83.198611
COI,Cocoa,28.3416111,-80.6854722
X59,Valkaria,27.9608611,-80.5583333
TIX,Titusville,28.514799118042,-80.799201965332
X26,Sebastian,27.81325,-80.4955833
1H2,Effingham,39.07,-88.534
AAP,Houston,29.7224998474,-95.5883026123
FCM,Eden Prairie,44.8272018433,-93.4570999146
OJC,Olathe,38.84759903,-94.73760223
\N,Marshall,44.4469,95.7883
X04,Orlando,28.707222,-81.581667
\N,West Goshen Township,39.9901008605957,-75.58190155029297
MNZ,Manassas,38.72140121,-77.51540375
LJN,Angleton,29.1086006165,-95.462097168
\N,Johnstown,40.3297222,-78.9222222
\N,Snohomish WA,47.904451,-122.102529
UT3,Hanksville,37.8916547,-110.3840289
\N,Santa Barbara,34.413611,-119.691667
\N,Eugene,44.055062,-123.092372
\N,Shelbyville,39.4104003906,-88.8453979492
\N,Champaign,40.1155,-88.2411
\N,Mattoon,39.4828,-88.3759
1G4,Peach Springs,35.899904,-113.815674
\N,Boston,42.366235,-71.061122
\N,Rockport,42.6558328,-70.6266667
\N,Salem,42.5249995,-70.8958333
\N,Salem,42.522421,-70.881607
\N,Boston,42.36024,-71.048105
\N,Joliet,41.5244,-88.0795
\N,New Lenox,41.485,-87.9596
\N,Chicago,41.875,-87.632
\N,Norfolk,36.843233,-76.275952
\N,Gloucester,42.61666666666667,-70.66833333333334
\N,Johnstown,40.3296,-78.9219
\N,Enumclaw,47.19570159912109,-122.02200317382812
9G1,Tarentum,40.6035463,-79.8261189
\N,New York,40.752726,-73.977229
\N,New York,40.847301,-73.89955
2B2,Newburyport,42.7953611,-70.8394444
\N,Brooks Camp,58.556539,-155.777311
LKK,Kulik Lake,58.96591,-155.108089
PTA,Port alsworth,60.201681,-154.325863
\N,Winnsboro,34.31549835205078,-81.10880279541016
\N,Rochester,43.28409957885742,-70.9292984008789
PRL,Port Oceanic,60.2083333,-147.8194444
EWK,Newton,38.0582008362,-97.2744979858
TZR,Columbus,46.39310073852539,17.917499542236328
W04,Ocean Shores,46.5995,-124.0854
55S,Packwood,46.3625,-121.4067
FBR,Fort Bridger,41.3918991089,-110.406997681
\N,Prosser,46.21340179,-119.7910004
CLS,Chehalis,46.6769981384,-122.983001709
\N,Mattawa,46.687401,-119.920998
S30,Lebanon,44.3179,-122.5577
EVW,Evanston,41.27479935,-111.0350037
\N,Sabetha,39.90420150756836,-95.77940368652344
\N,Mount Pleasant,32.89780045,-79.78289795
\N,Americus,32.110802,-84.188904
EUF,Eufala,31.9512996674,-85.1288986206
\N,Saluda,33.92679977416992,-81.79460144042969
MEO,Manteo,35.91899872,-75.69550323
AUO,Auburn,32.615101,-85.433998
\N,Endicott,42.078499,-76.096296
\N,Kendall,25.603889,-80.585556
\N,Bessemer,33.31290054,-86.92590332
\N,Ellicott,38.8744010925293,-104.41000366210938
\N,Depew,42.9074,-78.7266
\N,South Bend,41.678,-86.2876
\N,Michigan City,41.7133,-86.8677
\N,Chicago,41.8837,-87.623
\N,St. Louis,38.6239,-90.2039
\N,Kansas City,39.0865,-94.586
\N,Albuquerque,35.0826,-106.6474
\N,San Francisco,37.7763884,-122.3944444
\N,Oakland,37.7935,-122.2719
\N,Mountain View,37.3943934,-122.075872
\N,San Mateo,37.5683328,-122.3241667
\N,Sunnyvale,37.3786106,-122.0308333
\N,Millbrae,37.6002772,-122.3866667
\N,Cleveland,41.5034,-81.6822
\N,Crystal,45.0620002746582,-93.35389709472656
\N,Quitman,32.0849,-88.738897
DBN,Dublin,32.56439972,-82.98529816
\N,New York,40.756667,-73.991111
\N,Allentown,40.605604,-75.462384
\N,Binghamton,42.101438,-75.910431
\N,Syracuse,43.0767,-76.1691
UCA,Utica,43.104167,-75.223333
\N,Clinton,43.048889,-75.380278
\N,Williamsport,41.239395,-77.000245
\N,Wilkes-Barre,41.243958,-75.882365
\N,Hazelton,40.954055,-75.976102
\N,Lewisburg,40.963889,-76.888056
\N,Madison,40.757028,-74.415194
\N,Maplewood,40.731111,-74.275556
\N,Harrisburg,40.26223,-76.878709
\N,Poughkeepsie,41.706516,-73.937774
\N,Fort Lauderdale,26.087679,-80.115942
\N,Summit,40.716556,-74.35775
CVO,Corvallis,44.49720001,-123.2900009
\N,Scranton,-35.96055603027344,-71.7933349609375
\N,New Brunswick,40.496432,-74.446447
\N,Trenton,40.218839,-74.754279
\N,Philadelphia,40.032679,-75.023718
\N,White Plains,41.032549,-73.775069
\N,Southeast,41.413179,-73.623551
\N,San Diego,32.716861,-117.174296
\N,Anacortes,48.50728,-122.677596
\N,Friday Harbor,48.535673,-123.014044
\N,Morristown,10.06666660308838,-84.88333129882812
\N,Seattle,47.609178,-122.350605
\N,Whittier,60.776566,-148.683367
\N,Valdez,61.123976,-146.365309
\N,Bainbridge Island,47.622237,-122.509362
DHB,Deer Harbor,48.618397,-123.00596
OLT,San Diego,32.7552,-117.1995
OGD,Ogden,41.195899963379,-112.0120010376
\N,Poteau,35.02159881591797,-94.62129974365234
AKO,Akron,40.1755981445,-103.222000122
SHN,Shelton,47.233600616455,-123.14800262451
\N,Erie,42.120847,-80.082444
\N,Cleveland,41.505787,-81.696172
\N,Elkhart,41.680748,-85.971848
\N,Waterloo,41.431714,-85.025659
\N,Toledo,41.638345,-83.541721
\N,Sandusky,41.440671,-82.717866
\N,Elyria,41.370033,-82.096685
\N,Alliance,40.921275,-81.092904
\N,Paoli,40.042754,-75.48376
\N,Elizabethtown,40.147028,-76.612234
\N,Lewiston,40.588309,-77.580047
\N,Huntingdon,40.483665,-78.01178
\N,Tyrone,40.667749,-78.240573
\N,Altoona,40.514475,-78.40162
\N,Latrobe,40.317405,-79.385083
\N,Greensburg,40.304986,-79.546893
\N,Williamsburg,37.276531,-76.708589
\N,Richmond,37.6179667,-77.4968078
\N,Ashland,37.759596,-77.481304
\N,Quantico,38.521882,-77.293027
\N,Alexandria,38.806503,-77.06233
\N,Port Jefferson,40.947849,-73.070058
\N,Bridgeport,41.175188,-73.185591
\N,Bridgeport,41.178006,-73.187539
\N,Stratford,41.194286,-73.131566
\N,Milford,41.223231,-73.057647
\N,West Haven,41.27142,-72.963488
\N,Fairfield,41.161,-73.234336
\N,Fairfield,41.143077,-73.257742
\N,Westport,41.118928,-73.371413
\N,Norwalk,41.09673,-73.421132
\N,Darien,41.076913,-73.472966
\N,New York,40.805157,-73.939149
\N,Hammond,41.691155,-87.506511
\N,Michigan City,41.721103,-86.905385
\N,New Buffalo,41.796656,-86.745782
\N,Niles,41.837412,-86.252372
\N,Dowagiac,41.980941,-86.109041
\N,Kalamazoo,42.295255,-85.584018
\N,Battle Creek,42.318189,-85.187534
\N,Jackson,42.248113,-84.39967
\N,Ann Arbor,42.287692,-83.743154
\N,Raleigh,35.7751,-78.6441
\N,Las Vegas,36.171167,-115.147574
\N,Irvine,33.6568,-117.7335
\N,St. Louis,38.6242,-90.2035
\N,Asheville,35.605361,-82.536137
\N,Key West,24.561193,-81.80108
\N,Manteo,35.922944,-75.697289
\N,Snowshoe,38.4089,-79.9947
\N,Ghent,37.59,-81.115
\N,Bryson City,35.3312,-83.5918
WNA,Napakiak,60.69029998779297,-161.97900390625
DJN,Delta Junction,64.050556,-145.717222
SVS,Stevens Village,66.016944,-149.054444
KKI,Akiachak,60.906111,-161.426944
4A2,Atmautluak,60.866667,-162.273056
PKA,Napaskiak,60.70289993,-161.7779999
KCG,Chignik,56.317778,-158.590833
\N,Tok,63.303333,-143.001111
\N,Rockford,42.268635,-88.966004
\N,Liberty,35.911800384521484,-79.61759948730469
DYL,Doylestown,40.3330001831,-75.1222991943
ESP,East Stroudsburg,41.035983,-75.160236
N40,Pittstown,40.565328,-74.978872
OCW,Washington,35.570499420166,-77.049797058105
\N,Engelhard,35.562400817871094,-75.9552001953125
SWO,Stillwater,36.161201477051,-97.08570098877
OKM,Okmulgee,35.668098449707,-95.948699951172
CUH,Cushing,35.9499015808,-96.7731018066
CSM,Clinton,35.3398017883,-99.2005004883
WLD,Winfield,37.168598175,-97.0375976562
PWA,Oklahoma City,35.53419876,-97.64710236
DTN,Shreveport,32.5401992798,-93.7450027466
SEP,Stephenville,32.215301513672,-98.177696228027
\N,Perry,36.38560104370117,-97.2771987915039
\N,Goldthwaite,31.4290667,-98.6083556
\N,Hamilton,31.6658992767334,-98.14859771728516
ADT,Ada,34.804298,-96.671303
\N,Misquite,32.74700164794922,-96.53040313720705
\N,Denton,33.2006988525,-97.1979980469
\N,Austin,30.3974931,-97.5663935
\N,Lago Vista,30.49860000610352,-97.96949768066406
\N,Brenham,30.21899986,-96.3742981
\N,Lakeway,30.357500076293945,-97.99449920654295
IRB,Iraan,30.9057006836,-101.891998291
\N,San Antonio,29.812700271606445,-98.42530059814452
IKB,North Wilkesboro,36.2228012085,-81.09829711910001
\N,Charleston,32.70090103149414,-80.00289916992188
DAN,Danville,36.572898864746094,-79.33609771728516
\N,Brookneal,37.1417007446,-79.01640319820001
\N,Spokane,47.656279,-117.415519
\N,Lewistown,40.58911,-77.578615
HCW,Cheraw,34.71289825,-79.95700073
X06,Arcadia,27.1174,-81.5023
\N,Wuchula,27.51490020752,-81.880500793457
2RR,River Ranch,27.4676,-81.1224
X10,Belle Galdes,26.419,-80.3965
X51,Homestead,25.2995,-80.3325
X50,Edgewater,28.5874,-80.5549
F45,Palm Beach Gardens,26.5076,-80.1334
2IS,Clewiston,26.4411,-81.0306
\N,Conway,33.82849884,-79.12220001
W24,Lynchburg,37.2268,-79.0733
\N,Youngstown,41.102701,-80.654565
